Date,Text,Username,Id,Permalink,Retweets,Favorites
2013-07-20 19:58:06,It's like they knew I'd be here! # imamermaid @Margaritaville Park Party http://instagram.com/p/cAcpWoghqi/,_kellistefani,358737612787302400,https://twitter.com/_kellistefani/status/358737612787302400,0,0
2013-07-20 19:56:25,margaritaville with momma & scar,torikadams,358737188206280705,https://twitter.com/torikadams/status/358737188206280705,0,0
2013-07-20 19:56:22,Beach tunes # margaritaville @Wards Beach http://instagram.com/p/cAb5TASq7s/,kelvin_lee,358737178182311936,https://twitter.com/kelvin_lee/status/358737178182311936,0,0
2013-07-20 19:56:12,Margaritaville,cprochnow8,358737133034422272,https://twitter.com/cprochnow8/status/358737133034422272,0,0
2013-07-20 19:53:41,Margaritaville,courtneyshea21,358736501703585792,https://twitter.com/courtneyshea21/status/358736501703585792,0,0
2013-07-20 19:53:23,Margaritaville with my sissy @ asperation http://instagram.com/p/cAcPCnEvid/,PrincessTam23,358736427082711040,https://twitter.com/PrincessTam23/status/358736427082711040,0,0
2013-07-20 19:52:40,In & out of Margaritaville mile 62.5 # vt100 at 7:40,1freeclimber,358736243347046400,https://twitter.com/1freeclimber/status/358736243347046400,0,0
2013-07-20 19:48:46,@ jimmybuffett we are ready for you! # songsfromstsomewhere # comericapark # margaritaville,saramurph1022,358735263842828288,https://twitter.com/saramurph1022/status/358735263842828288,0,0
2013-07-20 19:48:39,Beat the heat n escaping to margaritaville at the casa with the boyfriend,EmilyBrooke301,358735233232801792,https://twitter.com/EmilyBrooke301/status/358735233232801792,0,0
2013-09-16 19:37:05,"I'm at My Margaritaville (Garden Grove, CA) http://4sq.com/1bnElJy",garrymyrwold,379750820067434497,https://twitter.com/garrymyrwold/status/379750820067434497,0,0
2013-09-16 19:20:11,“ @ alexis_davisss: Margaritaville is so perfect https://twitter.com/alexis_davisss/status/379746059552952320/photo/1pic.twitter.com/W3Vwgvtcxd ”,mikaylasynn,379746565034102786,https://twitter.com/mikaylasynn/status/379746565034102786,0,0
2013-09-16 19:19:38,Bouncer Cletus is spinning 'Margaritaville' by Jimmy Buffett in the Country JAMS (Active Mod): http://turntable.fm/country_jams_active_mod …,BouncerCletus,379746426223218688,https://twitter.com/BouncerCletus/status/379746426223218688,0,0
2013-09-16 19:09:43,Kinda weird that Margaritaville is on 104.5 but hey i ain't agruin,rileyeubanks,379743930876583938,https://twitter.com/rileyeubanks/status/379743930876583938,0,0
2013-09-16 19:01:45,"@ sterlewine Can wait for that! See also: his version of ""Margaritaville.""",Eric_Grubbs,379741926825545728,https://twitter.com/Eric_Grubbs/status/379741926825545728,0,0
2013-09-16 19:01:14,Landshark Forecast Wood Sign is the Weekly Special at Margaritaville Lifestyle! http://bit.ly/18qq5c6 :: Margaritaville,ParadiseNation,379741799461302272,https://twitter.com/ParadiseNation/status/379741799461302272,0,0
2013-09-16 18:51:56,It's 5 O'Clock Somewhere! Good ol Margaritaville with @ JCurry1239 @NikaJanea and # TwitterlessMisha,raymondc11,379739458469646336,https://twitter.com/raymondc11/status/379739458469646336,0,0
2013-09-16 18:37:25,Did you buy your bra yet? I can't wait for the Margaritaville Beach Hotel PINK Par-TAY at 10am!!! http://fb.me/Zm3ONHps,leannaarts,379735805654093825,https://twitter.com/leannaarts/status/379735805654093825,0,0
2013-09-16 18:25:06,"@ RachelNichols1 I wonder if it pairs well with ""Margaritaville"" By any chance did Jimmy Buffett do a Taco/Tortilla song?",DariaBilowus,379732703316557824,https://twitter.com/DariaBilowus/status/379732703316557824,0,0
2013-09-16 18:12:44,Would much rather be wasting away in Margaritaville!,llissa2005,379729591403032577,https://twitter.com/llissa2005/status/379729591403032577,0,0
2014-03-08 18:54:36,"I'm at Margaritaville - @ mv_restaurants (Glendale, AZ) w/ 2 others [pic]: http://4sq.com/1qkakjx",DodgerDamsel,442448326743818240,https://twitter.com/DodgerDamsel/status/442448326743818240,0,0
2014-03-08 18:51:03,Where r u@debbiedebjensen it's Mexican night and I'm starving and already buzzed#margaritaville,DaneJensen77,442447434019778560,https://twitter.com/DaneJensen77/status/442447434019778560,0,0
2014-03-08 18:50:23,Headed to Margaritaville in T minus 3 hours,emmalavoie,442447267975671808,https://twitter.com/emmalavoie/status/442447267975671808,0,0
2014-03-08 18:46:12,My cheeseburger in paradise was pretty prime I must say! # Margaritaville,Brittaneymyrick,442446215318634496,https://twitter.com/Brittaneymyrick/status/442446215318634496,0,0
2014-03-08 18:43:55,At Margaritaville!! ,bryanbarr187,442445639981760512,https://twitter.com/bryanbarr187/status/442445639981760512,0,0
2014-03-08 18:41:34,Margaritaville. oh wait. I can't gamble...,CourtneyLane017,442445048580280320,https://twitter.com/CourtneyLane017/status/442445048580280320,0,0
2014-03-08 18:38:22,Margarita time at expo west # expowest # bajabobs # margaritaville # cranberry # capecodselectsnack http://instagram.com/p/lTOIvHNtSp/,CapeCodSelect,442444243018477568,https://twitter.com/CapeCodSelect/status/442444243018477568,1,0
2014-03-08 18:37:37,Margaritaville,Lexi2c,442444056199958529,https://twitter.com/Lexi2c/status/442444056199958529,0,1
2014-03-08 18:36:18,Check out Radio Margaritaville on @ TuneIn Radio http://tun.in/sekZt,DHT22,442443722425659392,https://twitter.com/DHT22/status/442443722425659392,0,0
2014-03-08 18:36:10,margaritaville. # cancun # mexico # margaritaville http://instagram.com/p/lTN9g3iVhD/,oddieodelia,442443691442339840,https://twitter.com/oddieodelia/status/442443691442339840,0,0
2013-02-01 18:38:45,"""Margaritaville"" came up on my iPod as Phil played #16. Jimmy Buffett & @ WMPhoenixOpen seem like a natural fit…",WillotheGlen,297489192546627585,https://twitter.com/WillotheGlen/status/297489192546627585,0,0
2013-02-01 18:37:17,@ taylorswift13 hey come to margaritaville tonight!! :D,NollyLife,297488824722919424,https://twitter.com/NollyLife/status/297488824722919424,0,0
2013-02-01 18:27:19,"Oh my I need need need this! ""Margaritaville: I'm the woman to blame"" pic.twitter.com/7x12dtk1",EmilyRe8,297486317275717632,https://twitter.com/EmilyRe8/status/297486317275717632,0,1
2013-02-01 18:27:05,It's margarita time! (@Jimmy Buffett's Margaritaville) http://4sq.com/11qjJLT,ThomSkellington,297486259016851456,https://twitter.com/ThomSkellington/status/297486259016851456,0,0
2013-02-01 18:20:05,"It's Margaritaville in downtown Highlands tonight:"")",sunflowerdc,297484495915982848,https://twitter.com/sunflowerdc/status/297484495915982848,0,0
2013-02-01 18:17:49,Spending some dow # byebyemoney # yolo # keywest # livingrich @Margaritaville Key West http://instagr.am/p/VMXLw_NEJn/,TweetyStrand,297483923905200128,https://twitter.com/TweetyStrand/status/297483923905200128,0,0
2013-02-01 18:11:44,A cupcake called Margaritaville with my love @ drealeggs # collegebuddies # OhLaLa # evenhasastraw http://instagr.am/p/VNNBS_DYNy/,meganacallahan,297482395786043393,https://twitter.com/meganacallahan/status/297482395786043393,0,0
2013-02-01 18:00:32,Listening Margaritaville radio on XM is getting me excited for my trip to Florida next Tuesday # yeeeeeeee,shmemmalie,297479575498285056,https://twitter.com/shmemmalie/status/297479575498285056,0,0
2013-02-01 17:54:34,Margaritaville!,OfficialPayso,297478073341861888,https://twitter.com/OfficialPayso/status/297478073341861888,0,0
2013-02-01 17:52:02,Jimmy Buffett – Margaritaville http://dlvr.it/2tV4GL # nowplaying,seanturvey,297477438613647361,https://twitter.com/seanturvey/status/297477438613647361,0,0
2014-06-16 19:59:23,"Well, it is 5 O’Clock Somewhere and that somewhere is now Pigeon Forge! Jimmy Buffett’s Margaritaville... http://fb.me/26y7QRmqU",loversloftcabin,478688318918369280,https://twitter.com/loversloftcabin/status/478688318918369280,0,1
2014-06-16 19:56:59,Margaritaville opens in Pigeon Forge - Jimmy Buffett’s Margaritaville restaurant... http://j.mp/1i5Yysi # PigeonForge # SomewhereBar,TennesseeRecord,478687713034399745,https://twitter.com/TennesseeRecord/status/478687713034399745,0,0
2014-06-16 19:56:00,"I'm at @ Margaritaville Bar & Grill (Chicago, IL) http://4sq.com/1i5YDMF",LyndsTaylor,478687468158734336,https://twitter.com/LyndsTaylor/status/478687468158734336,0,0
2014-06-16 19:55:38,Margaritaville opens in Pigeon Forge http://j.mp/1lKGQtS # PigeonForge # SomewhereBar,TennesseeRecord,478687373509660672,https://twitter.com/TennesseeRecord/status/478687373509660672,0,0
2014-06-16 19:55:21,Margaritaville opens in Pigeon Forge - http://www.tennesseerecord.com/2014/06/16/margaritaville-opens-in-pigeon-forge/ …,TennesseeRecord,478687305381580802,https://twitter.com/TennesseeRecord/status/478687305381580802,0,0
2014-06-16 19:52:43,Its Going Down this Saturday @Margaritaville & # TheManPrime Gone Do it Big Friday & Kick it Hard this Sat. The... http://fb.me/2ceAglJvn,ipharoahx,478686639242629120,https://twitter.com/ipharoahx/status/478686639242629120,0,0
2014-06-16 19:51:55,Some of my best memories were made at @ Margaritaville pic.twitter.com/EocXssKHr1,keldanielleplum,478686441069740033,https://twitter.com/keldanielleplum/status/478686441069740033,2,7
2014-06-16 19:51:13,I <3 @ Margaritaville ! pic.twitter.com/oGUSqMBlZM,MT_FLGurl,478686263315161088,https://twitter.com/MT_FLGurl/status/478686263315161088,0,1
2014-06-16 19:50:37,The price squeeze on limes has ended: Just in time for the Mayor of Margaritaville’s concert at the Coyote... http://dlvr.it/61H66F,FtWorthNews,478686111187759104,https://twitter.com/FtWorthNews/status/478686111187759104,0,0
2014-06-16 19:50:03,Oh & Btw check out there Jell-O shots.. Freakin' awesome. @ Margaritaville pic.twitter.com/ujjABOQz9l,keldanielleplum,478685970879877120,https://twitter.com/keldanielleplum/status/478685970879877120,0,1
2013-10-03 19:53:59,OMG YOU GUYS DIBS ON A MARGARITAVILLE MIXER!!!! Picture it: margaritas and Jimmy Buffett all night...that would be SO FUN,btkbreezyy,385915666550640640,https://twitter.com/btkbreezyy/status/385915666550640640,0,3
2013-10-03 19:46:49,"“ @ totalfratmove: The entire team being listed as ""questionable"" for today's intramural game after last night's Margaritaville mixer. # TFM”",Caleb_Johnson7,385913862761218049,https://twitter.com/Caleb_Johnson7/status/385913862761218049,1,0
2013-10-03 19:45:34,"@ JimCantore if you're coming to # pensacola, we're screwed. if you're smart, you'll head to jimmy's hotel on cola beach. # Margaritaville",taraglennloves,385913547416289280,https://twitter.com/taraglennloves/status/385913547416289280,0,1
2013-10-03 19:44:24,Margaritaville! # pcbpic.twitter.com/9KkiXhUgDl,kecarver,385913253710528512,https://twitter.com/kecarver/status/385913253710528512,0,0
2013-10-03 19:40:03,"""The entire team being listed as ""questionable"" for today's intramural game after last night's Margaritaville mixer. # TFM” @ ignortainment",This_Just_in480,385912160825524224,https://twitter.com/This_Just_in480/status/385912160825524224,0,3
2013-10-03 19:32:08,How we fill up flasks in margaritaville @Margaritaville 2.0 http://instagram.com/p/fBhZv8PuxU/,jennbunny54,385910166396608512,https://twitter.com/jennbunny54/status/385910166396608512,0,0
2013-10-03 19:31:02,@ cameramangary It's located in the state of delusional right next to Margaritaville,ScumbagForHire,385909889530626049,https://twitter.com/ScumbagForHire/status/385909889530626049,0,0
2013-10-03 19:26:37,Margaritaville has the game on hell yeah,srathert,385908779851993088,https://twitter.com/srathert/status/385908779851993088,0,0
2013-10-03 19:26:34,Margaritaville DM1000 Frozen Concoction Maker http://is.gd/SHUW53 # Margaritaville,Shop_Blenders,385908765960048641,https://twitter.com/Shop_Blenders/status/385908765960048641,0,0
2013-10-03 19:14:37,"“ @ totalfratmove: The entire team being listed as ""questionable"" for today's intramural game after last night's Margaritaville mixer. # TFM”",BigPapiChavie,385905758035927040,https://twitter.com/BigPapiChavie/status/385905758035927040,0,0
2015-03-16 19:57:55,@ goldstar25 FinsUp for the follow ~/)~/)~,Margaritaville,577619835162640384,https://twitter.com/Margaritaville/status/577619835162640384,0,0
2015-03-16 19:52:29,@ zoiey1 FinsUp! We are also on Instagram http://bit.ly/1ANFHEM,Margaritaville,577618468490600448,https://twitter.com/Margaritaville/status/577618468490600448,0,0
2015-03-16 19:50:43,Wasting away again in margaritaville,kay_tee666,577618026838777857,https://twitter.com/kay_tee666/status/577618026838777857,0,0
2015-03-16 19:48:57,@ Margaritaville I live in that state of mind! Long-time parrothead--22+ years of shows at Great Woods in MA,spelletier,577617581101727745,https://twitter.com/spelletier/status/577617581101727745,0,0
2015-03-16 19:43:57,“ @ Margaritaville: @ Docbkw It's always 5 O'Clock in Margaritaville...”Thank goodness! WHAHOOOOO!!,Docbkw,577616324320342016,https://twitter.com/Docbkw/status/577616324320342016,0,0
2015-03-16 19:39:16,Wasted away again in Margaritaville,CodyIler,577615143518883840,https://twitter.com/CodyIler/status/577615143518883840,0,16
2015-03-16 19:36:20,Anybody who know me will not be surprised that I'm at # margaritaville within 2 hours of being on the… https://instagram.com/p/0TqfCYwnUi/,HaynesKrystal,577614404667211776,https://twitter.com/HaynesKrystal/status/577614404667211776,0,0
2015-03-16 19:26:46,@ Margaritaville thanks very much for the follow! I'm a big fan from way back!,ThugLifeSocial,577611999858855936,https://twitter.com/ThugLifeSocial/status/577611999858855936,0,1
2015-03-16 19:26:24,@ spelletier We hope you enjoy the Margaritaville State of Mind...,Margaritaville,577611906241994752,https://twitter.com/Margaritaville/status/577611906241994752,0,0
2015-03-16 19:26:23,"@ imgettinghealth @ GinaBabyTCB Sign says Margaritaville, but glass says martini, extra dirty. Glass is never wrong. pic.twitter.com/vJS3DUQaV1",kimt205,577611902400008193,https://twitter.com/kimt205/status/577611902400008193,0,3
2013-04-16 19:55:59,Bossier City allocated extra $1 million for Margaritaville work: The additional funds will cover s... http://q.gs/44MUj # neworleans,NewsNewOrleans,324310232211791872,https://twitter.com/NewsNewOrleans/status/324310232211791872,0,0
2013-04-16 19:55:48,I don't want anything more than I want a portobello fajita from Margaritaville right now. December needs to hurry up.,epearsonphoto,324310184463847426,https://twitter.com/epearsonphoto/status/324310184463847426,0,0
2013-04-16 19:54:56,Margaritaville!!!! http://instagram.com/p/YL08TAzHN2/,DesireeSpinner,324309967127588864,https://twitter.com/DesireeSpinner/status/324309967127588864,0,0
2013-04-16 19:49:50,Damn that # Margaritaville social looks fun as crap.,JakeTuttle,324308684089987072,https://twitter.com/JakeTuttle/status/324308684089987072,0,0
2013-04-16 19:48:47,@ lexalynn4 margaritaville with # robin baby,madgirlllllll97,324308419282624512,https://twitter.com/madgirlllllll97/status/324308419282624512,0,1
2013-04-16 19:43:10,Margaritaville,mirandabrooke11,324307006687154178,https://twitter.com/mirandabrooke11/status/324307006687154178,0,0
2013-04-16 19:39:08,Wastin' away again in Margaritaville,ADanishMan,324305994110885888,https://twitter.com/ADanishMan/status/324305994110885888,0,1
2013-04-16 19:38:56,If I hear fuckin margaritaville one more fuckin time...,ericaanner,324305939761082368,https://twitter.com/ericaanner/status/324305939761082368,0,0
2013-04-16 19:38:42,These drunk old women in Margaritaville right now,a_hill918,324305882898898944,https://twitter.com/a_hill918/status/324305882898898944,0,0
2013-04-16 19:35:36,Closing party at Margaritaville. # Varnexpic.twitter.com/PfgCD9BWRK,VAR_Staffing,324305103861452801,https://twitter.com/VAR_Staffing/status/324305103861452801,0,0
2013-11-24 18:59:44,Fat Tuesdays and Margaritaville,MaritzaB92,404761284559654912,https://twitter.com/MaritzaB92/status/404761284559654912,0,0
2013-11-24 18:55:42,Margaritaville- como los gringos se imaginan Puerto Rico,sofiawensel14,404760265553899520,https://twitter.com/sofiawensel14/status/404760265553899520,0,0
2013-11-24 18:48:20,Margaritaville makes me sooo happy,HooperCass,404758413529198592,https://twitter.com/HooperCass/status/404758413529198592,0,1
2013-11-24 18:44:11,"I'm at Margaritaville - @ mv_restaurants (Atlantic City, NJ) http://4sq.com/18A1xlZ",Realricodlv,404757367801511936,https://twitter.com/Realricodlv/status/404757367801511936,0,0
2013-11-24 18:30:17,Margaritaville ayyeweeee,Mskellilynne,404753872830619648,https://twitter.com/Mskellilynne/status/404753872830619648,0,0
2013-11-24 18:26:49,Quick one to take to registration. (at @ Margaritaville) http://4sq.com/17JP1iW,brungelandshark,404753000159531009,https://twitter.com/brungelandshark/status/404753000159531009,0,0
2013-11-24 18:22:24,with Becky Lee & Tim Marshall at the Margaritaville on Pensacola Beach yesterday. pic.twitter.com/QUJ8Z3NhbZ,ExtremeStorms,404751886982463488,https://twitter.com/ExtremeStorms/status/404751886982463488,0,1
2013-11-24 18:17:12,@Caitgreenethumb Good choice! In a # BlenderCup?,Margaritaville,404750580347723776,https://twitter.com/Margaritaville/status/404750580347723776,0,0
2013-11-24 18:15:25,@ kaylakalyak Sure is!,Margaritaville,404750131678810112,https://twitter.com/Margaritaville/status/404750131678810112,0,0
2013-11-24 18:15:18,@ courtneymeyer27 @oreoBAILS @ LeahAlbietz Fins Up! Thanks for coming by!,Margaritaville,404750099969867777,https://twitter.com/Margaritaville/status/404750099969867777,1,2
2015-05-26 19:55:17,. @ Margaritaville welcomes The Pickles & Radio Neon this weekend for live entertainment! They take the stage at 8pm: http://bit.ly/1j53WbR,ResortsCasino,603348714145611777,https://twitter.com/ResortsCasino/status/603348714145611777,3,0
2015-05-26 19:50:59,I'd like to welcome you all back to Margaritaville!!!!!! # ohmyconcoction # icantstopdrinkingthese… https://instagram.com/p/3KgmQnKsy5/,Junya357,603347631247601664,https://twitter.com/Junya357/status/603347631247601664,0,0
2015-05-26 19:47:27,wastin away again in margaritaville,MissMckay84,603346740008361984,https://twitter.com/MissMckay84/status/603346740008361984,0,0
2015-05-26 19:47:01,Margaritaville by Jimmy Buffett (my jam!) http://shz.am/t10043189,StarStruk,603346634441916416,https://twitter.com/StarStruk/status/603346634441916416,0,0
2015-05-26 19:42:51,Vacation. # vegasbaby # GPVegas # Margaritaville,JustNed,603345585161248768,https://twitter.com/JustNed/status/603345585161248768,0,1
2015-05-26 19:42:38,@ Margaritaville OMG! Words I live by everyday. Especially in my biz. # BuffettLife,RyTheMediaGuy,603345529247035392,https://twitter.com/RyTheMediaGuy/status/603345529247035392,0,0
2015-05-26 19:38:55,"And if not yet, there's always time to ""Margaritaville,"" rumbling faintly from the hotel pool next door.",Patrick_ITBot,603344592201736192,https://twitter.com/Patrick_ITBot/status/603344592201736192,0,0
2015-05-26 19:37:37,margaritaville to be exact,luvable_nash,603344266128130048,https://twitter.com/luvable_nash/status/603344266128130048,0,0
2015-05-26 19:30:41,Just got a few @ jimmybuffett books in the mail. Time for a boat drink and a good read! @ Margaritaville,BradLBurden,603342521721200640,https://twitter.com/BradLBurden/status/603342521721200640,0,1
2015-05-26 19:28:44,# sisterdate # cocktails @Jimmy Buffett's Margaritaville Bar and Grill - Chicago https://instagram.com/p/3KeDhJys9E/,Tallblondchick1,603342031814041601,https://twitter.com/Tallblondchick1/status/603342031814041601,0,0
2016-02-20 18:57:02,Jimmy Buffett - Margaritaville,FONZ_FM,701193876283875328,https://twitter.com/FONZ_FM/status/701193876283875328,0,0
2016-02-20 18:53:10,One down......many to go! # Margaritaville pic.twitter.com/D8UDe4TBVC,pennyup70,701192901951270912,https://twitter.com/pennyup70/status/701192901951270912,0,0
2016-02-20 18:45:59,"I'm at @ Margaritaville Resort Casino in Bossier City, LA https://www.swarmapp.com/c/jbsIeHHsNsZ",gkscollins,701191095401758720,https://twitter.com/gkscollins/status/701191095401758720,0,0
2016-02-20 18:45:25,Will you be celebrating # NationalMargaritaDay on 2/22? Here’s what Margaritaville has planned: http://bit.ly/1ToCxVg # AtlanticCity,ResortsCasino,701190952195637248,https://twitter.com/ResortsCasino/status/701190952195637248,0,0
2016-02-20 18:41:58,Margaritaville pic.twitter.com/CJqzAopsSm,How9876543210,701190083676913664,https://twitter.com/How9876543210/status/701190083676913664,0,0
2016-02-20 18:32:20,I really miss Margaritaville man & the Henny slushies,NefertAngie,701187659524284416,https://twitter.com/NefertAngie/status/701187659524284416,0,0
2016-02-20 18:15:25,@ CaptainAlex8 @ Margarillas @ jimmybuffett It's all about the smiles... # margaritaville,mgibbons1013,701183404080046080,https://twitter.com/mgibbons1013/status/701183404080046080,0,1
2016-02-20 18:13:24,@ mgibbons1013 @ Margarillas @ jimmybuffett Your dedication to our # Margaritaville way of life is unmatched pal.,CaptainAlex8,701182897282220032,https://twitter.com/CaptainAlex8/status/701182897282220032,0,1
2016-02-20 18:08:13,# Margaritaville Margaritaville Key West Frozen Drink Maker Shaved Ice Drinks Plus Blender DM1250 http://ebay.to/1oSXrk1 # Summer,psswstyles,701181591796580353,https://twitter.com/psswstyles/status/701181591796580353,0,0
2016-02-20 18:02:31,Jimmy Buffett’s Margaritaville to Launch Mobile Game (Exclusive) # mobilegaming # trivia http://webogi.com/zHTsAR pic.twitter.com/JgH9xwfLKv,TheBPress,701180158632448000,https://twitter.com/TheBPress/status/701180158632448000,0,0
2013-07-04 19:54:23,Wasting away in margaritaville http://instagram.com/p/bXPo37xUFG/,devynisafox,352938469313617923,https://twitter.com/devynisafox/status/352938469313617923,0,0
2013-07-04 19:52:18,Margaritaville,amandaa_bellz,352937945600241664,https://twitter.com/amandaa_bellz/status/352937945600241664,0,0
2013-07-04 19:50:30,Now serving margaritaville in Wisconsin. # 4thofjuly http://instagram.com/p/bXPJrzg7qA/,mcharfit,352937495845019648,https://twitter.com/mcharfit/status/352937495845019648,0,0
2013-07-04 19:45:17,Feeding my carnivorous habit with a cheeseburger in paradise at Jimmy Buffett's Margaritaville in Key West! pic.twitter.com/MFqVYPTHOf,RyInSpace,352936182113509377,https://twitter.com/RyInSpace/status/352936182113509377,0,0
2013-07-04 19:43:19,"Margaritaville, USA http://instagram.com/p/bXOQnJl4gF/",doeeyes__,352935686485192704,https://twitter.com/doeeyes__/status/352935686485192704,0,0
2013-07-04 19:43:05,I blew out my flip flop in margaritaville,vickyloufrebush,352935628402475008,https://twitter.com/vickyloufrebush/status/352935628402475008,0,0
2013-07-04 19:42:04,"# Margaritaville Bossier City has the most incredible customer service. Everyone is delightful. Chefs, too pic.twitter.com/H8a82SLk6v",ssnewstelegram,352935369576161281,https://twitter.com/ssnewstelegram/status/352935369576161281,0,0
2013-07-04 19:41:39,Must...Feel...Better...Must...Go...To....Family lunch...At...Jimmy Buffet's Margaritaville....I'M COMING JAMBALYA! *faints*,The1987Show,352935267100921856,https://twitter.com/The1987Show/status/352935267100921856,0,0
2013-07-04 19:40:21,@ dbeste2 margaritaville. Check. # saltygoodness,hrlady99,352934941048307712,https://twitter.com/hrlady99/status/352934941048307712,0,0
2013-07-04 19:39:19,4th of July at Margaritaville. That's what's up. # merica,beccamhall,352934679340523521,https://twitter.com/beccamhall/status/352934679340523521,0,1
2013-07-21 19:58:44,"Wasted away again in Margaritaville, Searchin' for my lost shaker of salt.",ginamflanagan,359100161579950080,https://twitter.com/ginamflanagan/status/359100161579950080,0,0
2013-07-21 19:58:39,"Cigar, Jack on the rocks and alittle radio Margaritaville to end a great weekend.",RealZinker,359100139446599682,https://twitter.com/RealZinker/status/359100139446599682,0,0
2013-07-21 19:57:38,Wastin away in margaritaville # jimmybuffett,12abrick,359099881765351424,https://twitter.com/12abrick/status/359099881765351424,0,0
2013-07-21 19:51:01,Did you miss # Margaritaville this weekend in # Detroit? Relive it with our video & photos: http://on.freep.com/15A3wT5,freep,359098217603936257,https://twitter.com/freep/status/359098217603936257,6,1
2013-07-21 19:49:41,Did you miss # Margaritaville this weekend in # Detroit? Relive it with our video & photos: http://on.freep.com/15A3wT5,FreepEnt,359097880297996289,https://twitter.com/FreepEnt/status/359097880297996289,1,0
2013-07-21 19:44:21,# margaritaville #1800 # taquila # lazydays @ Dis_Yicken @ keelyme757 http://instagram.com/p/cC_pnztI_Z/,58Bomber,359096538120716288,https://twitter.com/58Bomber/status/359096538120716288,0,0
2013-07-21 19:43:54,Cheating with a cocktail... at Margaritaville in Navy Pier!!!! http://instagram.com/p/cDAApjqYw2/,thatCRISSYchic,359096426522873857,https://twitter.com/thatCRISSYchic/status/359096426522873857,0,0
2013-07-21 19:43:00,Wasted away again in Margaritaville,youngwildnicka,359096201406189568,https://twitter.com/youngwildnicka/status/359096201406189568,0,0
2013-07-21 19:40:57,My Kokoface and me!!! @Margaritaville Bar & Grill http://instagram.com/p/cC_jRyKYwR/,thatCRISSYchic,359095685271912450,https://twitter.com/thatCRISSYchic/status/359095685271912450,0,0
2013-07-21 19:39:02,"Oh, hell. Let's just make ""Bama Breeze"" #1. ""Here's to Ronnie & the boyz! Now everybody make some noize!"" # Margaritaville. Amen.",davidbainaa,359095202977296384,https://twitter.com/davidbainaa/status/359095202977296384,0,0
2017-03-26 19:57:58,"@ jack_p I heard you are in universal today, come on down to Margaritaville and find me behind any of the bars, I'll hook you up!",JaretWhitny,846149258587856896,https://twitter.com/JaretWhitny/status/846149258587856896,0,1
2017-03-26 19:56:15,"Final night of # DavidEganTribute tour, live from Bossier City! (at @ Margaritaville Resort Casino) https://www.swarmapp.com/c/duzMo9PCWPL",earlkabong,846148826327142400,https://twitter.com/earlkabong/status/846148826327142400,0,0
2017-03-26 19:49:21,Nibblin' on sponge cake @ palatableplate @ FoodWineCon @ GrumpysHoneyB @ RKAdventures @ Margaritaville @ Lifetastesgoood # SundaySupper # fwcon,familyfoodie,846147089692274688,https://twitter.com/familyfoodie/status/846147089692274688,0,5
2017-03-26 19:46:13,I like how you think Sue! # SundaySupper,familyfoodie,846146299426717697,https://twitter.com/familyfoodie/status/846146299426717697,0,3
2017-03-26 19:45:33,Bring them to @ FoodWineCon @ familyfoodie @ GrumpysHoneyB @ RKAdventures @ Margaritaville @ Lifetastesgoood # SundaySupperhttps://twitter.com/familyfoodie/status/846145177576263680 …,palatableplate,846146134066245632,https://twitter.com/palatableplate/status/846146134066245632,1,3
2017-03-26 19:43:52,It's really fun and they have good food too! # SundaySupper,RKAdventures,846145708688334848,https://twitter.com/RKAdventures/status/846145708688334848,0,1
2017-03-26 19:42:53,I've never been to @ Margaritaville but have been to @ ComeToParadise in Indianapolis! # SundaySupperhttps://twitter.com/RKAdventures/status/846144589429903360 …,GrumpysHoneyB,846145462692450304,https://twitter.com/GrumpysHoneyB/status/846145462692450304,0,2
2017-03-26 19:42:31,We do! # SundaySupper,RKAdventures,846145371587989504,https://twitter.com/RKAdventures/status/846145371587989504,0,1
2017-03-26 19:41:45,@ RKAdventures @ Margaritaville @ Lifetastesgood There is one in Orlando! We need to go during @ FoodWineCon # SundaySupper,familyfoodie,846145177576263680,https://twitter.com/familyfoodie/status/846145177576263680,0,3
2017-03-26 19:39:25,"No, we've got on in CLE. haha # SundaySupper",RKAdventures,846144589429903360,https://twitter.com/RKAdventures/status/846144589429903360,0,2
2014-06-15 19:56:10,Found the beer searching for salt!!!!! Margaritaville!!!!! http://fb.me/2abmZsrzd,TroyTabor2,478325122001281024,https://twitter.com/TroyTabor2/status/478325122001281024,0,0
2014-06-15 19:55:58,"@ NickBettelli well, you sound like you had fun so I'm sure we'll have a good time! Margaritaville is in grand turk?If we have time we may go",bailliesw,478325071719575552,https://twitter.com/bailliesw/status/478325071719575552,0,1
2014-06-15 19:52:57,"Some people say there's a woman to blame, but I know it's the mixed drinks fault # margaritaville # JimmyBuffett",TannyrPeaden,478324313943052288,https://twitter.com/TannyrPeaden/status/478324313943052288,0,1
2014-06-15 19:49:08,@heyitsbaybay no. Half moon it rained and Turk I got wasted at margaritaville,NickBettelli,478323352096874496,https://twitter.com/NickBettelli/status/478323352096874496,0,0
2014-06-15 19:35:29,Margaritaville Frozen Concoction Maker Giveaway! http://ln.is/woobox.com/o4hr5s/LbXMK …,SandyM204,478319918275125248,https://twitter.com/SandyM204/status/478319918275125248,0,0
2014-06-15 19:27:27,Everythings better at margaritaville,JessssMartin_,478317896351752193,https://twitter.com/JessssMartin_/status/478317896351752193,0,1
2014-06-15 19:18:07,Margaritaville http://instagram.com/p/pSGl46R6fI/,cupcakeof88,478315547533115392,https://twitter.com/cupcakeof88/status/478315547533115392,0,0
